filename,ratio,mst_0_mu,mst_1_mu,mst_2_mu,mst_3_mu,mst_4_mu,mst_5_mu,mst_6_mu,mst_7_mu,mst_8_mu,mst_9_mu,mst_0_sig,mst_1_sig,mst_2_sig,mst_3_sig,mst_4_sig,mst_5_sig,mst_6_sig,mst_7_sig,mst_8_sig,mst_9_sig
0_5_0_1171.png,0.4341888427734375,0.2666342258453369,0.2529022991657257,0.2768270969390869,0.25635042786598206,0.2077590972185135,0.21022504568099976,0.28168392181396484,0.41028743982315063,0.5123641490936279,0.5544965267181396,0.019592970609664917,0.01928013376891613,0.01806304045021534,0.016431009396910667,0.013836555182933807,0.020993612706661224,0.02633753791451454,0.0355420745909214,0.04364601895213127,0.042888540774583817
0_5_0_1172.png,0.682220458984375,0.29154860973358154,0.28117045760154724,0.31755468249320984,0.3022150695323944,0.2611043155193329,0.24855966866016388,0.2886854112148285,0.3938857316970825,0.487116277217865,0.5274556875228882,0.02144482545554638,0.02151048742234707,0.021288421005010605,0.02102576196193695,0.020865051075816154,0.016660289838910103,0.019632428884506226,0.031434688717126846,0.03314344584941864,0.032470252364873886
0_5_0_1173.png,0.440185546875,0.26825976371765137,0.25452300906181335,0.2784208655357361,0.25778821110725403,0.20880751311779022,0.20906423032283783,0.2796093225479126,0.4072727560997009,0.5087797045707703,0.5509733557701111,0.020020481199026108,0.01971379667520523,0.018507733941078186,0.016813380643725395,0.014033554121851921,0.021282464265823364,0.027182184159755707,0.03700561076402664,0.04472021386027336,0.0439000241458416
0_5_0_1174.png,0.1662445068359375,0.3070676326751709,0.298483669757843,0.3395768702030182,0.3280792534351349,0.2933834195137024,0.28023311495780945,0.3068609833717346,0.40152421593666077,0.4909311532974243,0.5298784971237183,0.016181249171495438,0.016264665871858597,0.01632426679134369,0.016658296808600426,0.01715708337724209,0.013403743505477905,0.01285297516733408,0.02105332538485527,0.02228599600493908,0.021967530250549316
0_5_0_1175.png,0.47894287109375,0.2931620478630066,0.28350961208343506,0.3214131295681,0.3081449568271637,0.270864874124527,0.2635136544704437,0.30219510197639465,0.4082329273223877,0.5022372007369995,0.5419614911079407,0.014992132782936096,0.014807439409196377,0.01494209561496973,0.016053900122642517,0.01971709355711937,0.026637455448508263,0.025499990209937096,0.03094775788486004,0.033767376095056534,0.03259116783738136
0_5_0_1176.png,0.288116455078125,0.37832561135292053,0.3708817660808563,0.4131354093551636,0.4019412398338318,0.3640477657318115,0.3080627918243408,0.28694671392440796,0.3378874361515045,0.4231678247451782,0.4597923457622528,0.03130378946661949,0.030642196536064148,0.027881886810064316,0.0257301926612854,0.021719813346862793,0.015525424852967262,0.028288450092077255,0.04128723591566086,0.03899875655770302,0.039266157895326614
0_5_0_1177.png,0.2325439453125,0.33760184049606323,0.32945698499679565,0.37142276763916016,0.3583545386791229,0.3199065029621124,0.27866438031196594,0.27747148275375366,0.34605854749679565,0.43664005398750305,0.47528570890426636,0.057007718831300735,0.055566709488630295,0.049326859414577484,0.0454370342195034,0.03884492442011833,0.025574088096618652,0.04672378674149513,0.07180458307266235,0.07335241138935089,0.07282855361700058
0_5_0_1178.png,0.5795135498046875,0.2930353879928589,0.27981722354888916,0.30599895119667053,0.284195214509964,0.23150457441806793,0.20161181688308716,0.25375494360923767,0.3633979260921478,0.4573225677013397,0.5001112222671509,0.01489940658211708,0.015107054263353348,0.015480887144804,0.01570354960858822,0.01624455861747265,0.013339485041797161,0.01386827602982521,0.021686596795916557,0.021336985751986504,0.02080833725631237
0_5_0_1179.png,0.677276611328125,0.3101615011692047,0.3023422062397003,0.34532633423805237,0.335668683052063,0.3040262758731842,0.2932344973087311,0.3169682025909424,0.40998584032058716,0.4988062381744385,0.5371403694152832,0.011323903687298298,0.01108631119132042,0.011051510460674763,0.011688584461808205,0.013878295198082924,0.018698565661907196,0.019123442471027374,0.02440372109413147,0.025642646476626396,0.02478075586259365
0_5_0_1180.png,0.713653564453125,0.2904568016529083,0.27795612812042236,0.3031415343284607,0.2864770293235779,0.24308855831623077,0.23940986394882202,0.2971131503582001,0.42081087827682495,0.5197598934173584,0.5607268810272217,0.015263213776051998,0.015691515058279037,0.017455188557505608,0.017744796350598335,0.017483053728938103,0.010097439400851727,0.011321909725666046,0.019665531814098358,0.024313371628522873,0.02411068044602871
0_5_0_1181.png,0.6019134521484375,0.34171047806739807,0.3334670662879944,0.3747979998588562,0.3626398742198944,0.3255710303783417,0.28741639852523804,0.28952914476394653,0.35783621668815613,0.4448491036891937,0.4835008978843689,0.019715871661901474,0.01957402005791664,0.019071310758590698,0.01902294158935547,0.01929507777094841,0.019678374752402306,0.02323063276708126,0.032097991555929184,0.03031165339052677,0.02981030009686947
0_5_0_1182.png,0.2512969970703125,0.34468919038772583,0.3353852331638336,0.37356165051460266,0.358240008354187,0.3158533573150635,0.26627275347709656,0.266501247882843,0.3321271240711212,0.4217532277107239,0.46160146594047546,0.015203868970274925,0.015190968289971352,0.015093344263732433,0.015659578144550323,0.017369572073221207,0.019880158826708794,0.02033989317715168,0.023843839764595032,0.02137952856719494,0.020830968394875526
0_5_0_1183.png,0.514801025390625,0.30899694561958313,0.30203282833099365,0.34868505597114563,0.33857300877571106,0.30583274364471436,0.2886595129966736,0.30661091208457947,0.3898875117301941,0.4762376546859741,0.514185905456543,0.028461232781410217,0.0275843795388937,0.024775076657533646,0.02333187870681286,0.022702043876051903,0.026981502771377563,0.03360703960061073,0.0476539246737957,0.04842443764209747,0.04726134613156319
0_5_0_1184.png,0.5091400146484375,0.27405038475990295,0.2571657598018646,0.2638686001300812,0.23381571471691132,0.16874073445796967,0.14778009057044983,0.24224317073822021,0.3743465840816498,0.4714495837688446,0.5157009959220886,0.041063375771045685,0.041452545672655106,0.042111143469810486,0.04082503169775009,0.03734341636300087,0.028122328221797943,0.047975268214941025,0.06487173587083817,0.06841778755187988,0.0667702928185463
0_5_0_1185.png,0.587554931640625,0.31734830141067505,0.3111678957939148,0.35959017276763916,0.3512254059314728,0.3216283321380615,0.305748850107193,0.3185071349143982,0.39698630571365356,0.48058220744132996,0.5177237391471863,0.022276828065514565,0.021623264998197556,0.019401635974645615,0.01787797175347805,0.015855032950639725,0.015726139768958092,0.023518698289990425,0.037740547209978104,0.03885183483362198,0.038205016404390335
0_5_0_1186.png,0.70428466796875,0.24436555802822113,0.22710798680782318,0.2357930839061737,0.20528720319271088,0.13955655694007874,0.13822811841964722,0.2470206618309021,0.3827650547027588,0.47860482335090637,0.5228275060653687,0.04150116443634033,0.041856445372104645,0.04095533490180969,0.03888613358139992,0.03403758257627487,0.03679380565881729,0.049145348370075226,0.06378067284822464,0.07203023135662079,0.07049880921840668
0_5_0_1187.png,0.3518524169921875,0.2560076117515564,0.2389366626739502,0.24790838360786438,0.21695920825004578,0.14917553961277008,0.1337539255619049,0.24144595861434937,0.37544727325439453,0.46427658200263977,0.5084448456764221,0.01813572645187378,0.018329977989196777,0.018459416925907135,0.01844136044383049,0.018891945481300354,0.024428948760032654,0.02227586880326271,0.030630990862846375,0.03320100158452988,0.03210140019655228
0_5_0_1188.png,0.408538818359375,0.32335707545280457,0.31412649154663086,0.35402819514274597,0.33840256929397583,0.2952784597873688,0.25303852558135986,0.26446014642715454,0.3395620584487915,0.4272930324077606,0.4673510789871216,0.027396351099014282,0.02728285826742649,0.026034802198410034,0.025571785867214203,0.025711581110954285,0.02400681935250759,0.02855333313345909,0.03888535499572754,0.035972997546195984,0.0353805273771286
0_5_0_1189.png,0.509368896484375,0.31965479254722595,0.30832743644714355,0.34007295966148376,0.3220182955265045,0.27544358372688293,0.23605261743068695,0.2619326710700989,0.35237860679626465,0.44574636220932007,0.4873541295528412,0.01688213273882866,0.016656631603837013,0.015800708904862404,0.01574825495481491,0.016637612134218216,0.020720884203910828,0.023045744746923447,0.030011044815182686,0.0280276108533144,0.027167193591594696
0_5_0_1190.png,0.29901123046875,0.3481350243091583,0.3382716774940491,0.37405961751937866,0.3583219647407532,0.31485220789909363,0.2626146078109741,0.2633818984031677,0.33208125829696655,0.4234735369682312,0.46369364857673645,0.017831070348620415,0.017930036410689354,0.018548158928751945,0.019338903948664665,0.021613558754324913,0.026239164173603058,0.027269253507256508,0.032690323889255524,0.030021801590919495,0.029296111315488815
0_5_0_1191.png,0.647613525390625,0.33727508783340454,0.3274841606616974,0.36480095982551575,0.34758126735687256,0.30166664719581604,0.24773789942264557,0.25130176544189453,0.32018449902534485,0.41060006618499756,0.45122355222702026,0.019492894411087036,0.01925743743777275,0.01802593283355236,0.017511622980237007,0.01756247878074646,0.01970965787768364,0.024986660107970238,0.031504493206739426,0.02867584303021431,0.028062501922249794
0_5_0_1192.png,0.466064453125,0.24968793988227844,0.2361263483762741,0.26220473647117615,0.24247261881828308,0.19539518654346466,0.21160602569580078,0.28991618752479553,0.42252299189567566,0.5273488759994507,0.569477915763855,0.02109072171151638,0.021163593977689743,0.02147139422595501,0.02163555473089218,0.023287728428840637,0.027900755405426025,0.02639070898294449,0.0317399762570858,0.04336079582571983,0.043407708406448364
